prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-MP007,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Man,man,man,easy,1.0,True,False,"M AE N",M,AE,N,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP007"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":87,""display_text"":""man"",""expected_answer"":""man"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""man"",""contrast_word"":""men"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,an_family,an,m,,False,0.196,very_easy,"{'minimal_pair': 'men', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:man:men,ok,,,,,,,,,,,
M2-MP008,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Men,men,men,easy,1.0,True,False,"M EH N",M,EH,N,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP008"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":88,""display_text"":""men"",""expected_answer"":""men"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""men"",""contrast_word"":""man"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,m,,False,0.196,very_easy,"{'minimal_pair': 'man', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:men:man,ok,,,,,,,,,,,
M2-MP009,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pan,pan,pan,easy,1.0,True,False,"P AE N",P,AE,N,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP009"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":89,""display_text"":""pan"",""expected_answer"":""pan"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pan"",""contrast_word"":""pin"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,an_family,an,p,,False,0.196,very_easy,"{'minimal_pair': 'pin', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pan:pin,ok,,,,,,,,,,,
M2-MP010,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pin,pin,pin,easy,1.0,True,False,"P IH N",P,IH,N,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP010"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":90,""display_text"":""pin"",""expected_answer"":""pin"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pin"",""contrast_word"":""pan"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,p,,False,0.196,very_easy,"{'minimal_pair': 'pan', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pin:pan,ok,,,,,,,,,,,
M2-MP011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Bed,bed,bed,easy,1.0,True,False,"B EH D",B,EH,D,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP011"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":91,""display_text"":""bed"",""expected_answer"":""bed"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""bed"",""contrast_word"":""bud"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,b,,False,0.196,very_easy,"{'minimal_pair': 'bud', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:bed:bud,ok,,,,,,,,,,,
M2-MP012,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Red,red,red,easy,1.0,True,False,"R EH D",R,EH,D,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP012"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":92,""display_text"":""red"",""expected_answer"":""red"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""red"",""contrast_word"":""rug"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,ed_family,ed,r,,False,0.196,very_easy,"{'minimal_pair': 'rug', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:red:rug,ok,,,,,,,,,,,
M2-MP013,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Rug,rug,rug,easy,1.0,True,False,"R AH G",R,AH,G,CVC,CVC_contrast_AH,vowel_sound,"{""id"":""M2-MP013"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":93,""display_text"":""rug"",""expected_answer"":""rug"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""rug"",""contrast_word"":""red"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AH,u,ug_family,ug,r,,False,0.196,very_easy,"{'minimal_pair': 'red', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:rug:red,ok,,,,,,,,,,,
M2-MP014,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pet,pet,pet,easy,1.0,True,False,"P EH T",P,EH,T,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP014"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":94,""display_text"":""pet"",""expected_answer"":""pet"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pet"",""contrast_word"":""pot"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,et_family,et,p,,False,0.196,very_easy,"{'minimal_pair': 'pot', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pet:pot,ok,,,,,,,,,,,
M2-MP015,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pot,pot,pot,easy,1.0,True,False,"P AA T",P,AA,T,CVC,CVC_contrast_AA,vowel_sound,"{""id"":""M2-MP015"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":95,""display_text"":""pot"",""expected_answer"":""pot"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pot"",""contrast_word"":""pet"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AA,o,ot_family,ot,p,,False,0.196,very_easy,"{'minimal_pair': 'pet', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pot:pet,ok,,,,,,,,,,,
M2-MP016,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Sit,sit,sit,easy,1.0,True,False,"S IH T",S,IH,T,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP016"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":96,""display_text"":""sit"",""expected_answer"":""sit"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""sit"",""contrast_word"":""sat"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,s,,False,0.196,very_easy,"{'minimal_pair': 'sat', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:sit:sat,ok,,,,,,,,,,,
M2-MP017,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Sat,sat,sat,easy,1.0,True,False,"S AE T",S,AE,T,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP017"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":97,""display_text"":""sat"",""expected_answer"":""sat"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""sat"",""contrast_word"":""sit"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,at_family,at,s,,False,0.196,very_easy,"{'minimal_pair': 'sit', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:sat:sit,ok,,,,,,,,,,,
M2-MP018,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Fit,fit,fit,easy,1.0,True,False,"F IH T",F,IH,T,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP018"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":98,""display_text"":""fit"",""expected_answer"":""fit"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""fit"",""contrast_word"":""fat"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,it_family,it,f,,False,0.196,very_easy,"{'minimal_pair': 'fat', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:fit:fat,ok,,,,,,,,,,,
M2-MP019,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Lip,lip,lip,easy,1.0,True,False,"L IH P",L,IH,P,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP019"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":99,""display_text"":""lip"",""expected_answer"":""lip"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""lip"",""contrast_word"":""lap"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,ip_family,ip,l,,False,0.196,very_easy,"{'minimal_pair': 'lap', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:lip:lap,ok,,,,,,,,,,,
M2-MP020,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Lap,lap,lap,easy,1.0,True,False,"L AE P",L,AE,P,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP020"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":100,""display_text"":""lap"",""expected_answer"":""lap"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""lap"",""contrast_word"":""lip"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AE,a,ap_family,ap,l,,False,0.196,very_easy,"{'minimal_pair': 'lip', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:lap:lip,ok,,,,,,,,,,,
M2-MP021,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pin,pin,pin,easy,1.0,True,False,"P IH N",P,IH,N,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP021"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":101,""display_text"":""pin"",""expected_answer"":""pin"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pin"",""contrast_word"":""pen"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,in_family,in,p,,False,0.196,very_easy,"{'minimal_pair': 'pen', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pin:pen,ok,,,,,,,,,,,
M2-MP022,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Pen,pen,pen,easy,1.0,True,False,"P EH N",P,EH,N,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP022"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":102,""display_text"":""pen"",""expected_answer"":""pen"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pen"",""contrast_word"":""pin"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,EH,e,en_family,en,p,,False,0.196,very_easy,"{'minimal_pair': 'pin', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:pen:pin,ok,,,,,,,,,,,
M2-MP023,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Dog,dog,dog,easy,1.0,True,False,"D AO G",D,AO,G,CVC,CVC_contrast_AO,vowel_sound,"{""id"":""M2-MP023"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":103,""display_text"":""dog"",""expected_answer"":""dog"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""dog"",""contrast_word"":""dig"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AO,o,og_family,og,d,,False,0.196,very_easy,"{'minimal_pair': 'dig', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:dog:dig,ok,,,,,,,,,,,
M2-MP024,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Dig,dig,dig,easy,1.0,True,False,"D IH G",D,IH,G,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP024"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":104,""display_text"":""dig"",""expected_answer"":""dig"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""dig"",""contrast_word"":""dog"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,IH,i,ig_family,ig,d,,False,0.196,very_easy,"{'minimal_pair': 'dog', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:dig:dog,ok,,,,,,,,,,,
M2-MP025,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,minimal_pair,Hop,hop,hop,easy,1.0,True,False,"HH AA P",HH,AA,P,CVC,CVC_contrast_AA,vowel_sound,"{""id"":""M2-MP025"",""module_key"":""module_2"",""activity_type"":""minimal_pair"",""sequence"":105,""display_text"":""hop"",""expected_answer"":""hop"",""lesson_step"":""contrast_drill"",""mastery_tracking"":true,""mastery_weight"":1.0,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""hop"",""contrast_word"":""hip"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only""}",single_word,3,1,True,,word_reading,whole_word,AA,o,op_family,op,h,,False,0.196,very_easy,"{'minimal_pair': 'hip', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,minimal_pair:hop:hip,ok,,,,,,,,,,,
